timestamp,ticker,feat_price,feat_dev,feat_rsi,feat_vol,feat_volatility,feat_trend,feat_dayofweek,feat_macd,feat_bb_pos,feat_gap,feat_nikkei_trend,feat_fear_index,feat_market_phase,label
2023-11-17,1605.T,1884.3,-2.37,37.68,1.04,36.73,0.99,4,-6.13,-39.98,-2.41,6.86,19.99,2,0
2023-12-04,1605.T,1840.4,-3.35,51.12,0.75,18.64,0.99,0,-2.05,-64.55,-0.62,4.01,15.23,2,0
2023-12-18,1605.T,1712.4,-6.39,26.08,0.63,30.55,0.98,0,-11.81,-73.85,-0.53,-2.46,15.19,1,1
2024-01-04,1605.T,1827.1,2.7,62.95,1.38,24.46,0.96,3,13.45,38.01,2.1,0.17,17.93,1,1
2024-01-19,1605.T,1837.3,3.07,62.37,1.01,22.79,0.98,4,9.39,47.03,0.38,9.78,15.54,2,1
2024-02-02,1605.T,1863.1,1.45,45.24,0.81,22.82,1.01,4,2.88,31.97,-1.03,8.62,15.32,2,0
2024-02-19,1605.T,1875.1,1.14,45.67,0.77,31.87,1.02,0,-3.32,37.98,0.08,6.97,16.41,2,0
2024-03-05,1605.T,1944.7,4.48,61.14,0.86,23.52,1.01,1,9.45,117.83,-0.46,10.9,16.0,2,1
2024-03-19,1605.T,2090.9,9.76,76.33,0.98,40.76,1.01,1,14.93,118.09,0.98,3.99,17.18,2,1
2024-04-03,1605.T,2213.0,9.56,80.39,1.61,29.55,1.04,2,8.72,90.73,3.03,-1.61,18.44,1,1
2024-04-17,1605.T,2238.9,3.03,60.37,1.06,35.33,1.07,2,-2.3,25.03,-0.86,-5.1,17.57,0,0
2024-05-02,1605.T,2155.0,-3.4,27.44,0.56,25.56,1.06,3,-23.26,-48.95,-1.28,-3.08,21.12,0,1
2024-05-20,1605.T,2264.7,1.81,61.71,1.18,28.76,1.03,0,-2.03,29.31,0.55,2.92,19.56,1,0
2024-06-03,1605.T,2290.5,3.92,60.28,1.08,24.78,1.0,0,4.24,124.57,1.71,1.8,15.07,1,0
2024-06-17,1605.T,2091.3,-4.57,36.62,0.94,30.12,0.99,0,-9.09,-109.47,-0.06,-2.48,14.04,1,1
2024-07-01,1605.T,2261.0,3.85,63.46,1.23,18.69,0.99,0,13.28,81.68,0.32,1.82,11.99,1,1
2024-07-16,1605.T,2313.1,4.17,64.64,0.95,25.61,1.0,1,5.59,57.7,0.88,8.33,14.75,2,0
2024-07-30,1605.T,2126.3,-5.39,33.77,2.28,25.12,1.02,1,-21.42,-87.14,-1.86,-2.79,22.56,1,1
2024-08-14,1605.T,2006.1,-5.41,42.46,0.89,114.64,0.98,2,-8.22,-32.4,-0.5,-11.71,66.48,0,1
2024-08-28,1605.T,2031.0,0.54,69.9,0.7,33.33,0.95,2,14.72,4.75,-2.14,-0.4,66.81,1,0
2024-09-11,1605.T,1723.0,-12.4,17.76,1.86,37.39,0.94,2,-24.07,-130.26,-2.5,-2.26,24.18,1,1
2024-09-27,1605.T,1838.0,-2.97,41.02,1.97,18.45,0.96,4,12.74,-24.46,-1.99,3.8,27.16,2,1
2024-10-11,1605.T,1971.8,5.4,69.84,0.51,35.44,0.97,4,20.41,52.0,1.04,11.19,30.16,2,0
2024-10-28,1605.T,1841.8,-3.27,4.46,1.11,15.06,0.99,0,-9.32,-45.99,-2.74,-3.07,26.04,0,1
2024-11-12,1605.T,1911.7,0.22,60.2,1.61,16.14,1.01,1,3.7,4.02,0.1,-0.58,19.19,1,0
2024-11-26,1605.T,1855.4,-1.63,43.59,1.18,23.07,1.0,1,-2.74,-67.45,-0.45,-0.42,18.29,1,1
2024-12-10,1605.T,1861.0,-1.09,42.18,0.84,12.61,0.99,1,-0.27,-39.79,1.54,-0.02,13.89,1,1
2024-12-24,1605.T,1851.6,-0.13,41.35,0.79,11.57,0.99,1,0.38,-5.25,0.33,1.55,12.22,1,1
2025-01-14,1605.T,1897.8,1.84,68.13,1.61,17.2,0.99,1,4.68,57.94,2.49,-2.27,16.96,1,0
2025-01-28,1605.T,1795.2,-3.48,26.92,0.59,17.03,1.0,1,-10.52,-78.86,-0.64,-0.05,18.04,1,1
2025-02-12,1605.T,1852.3,1.05,66.39,1.53,16.15,0.99,2,5.06,18.58,1.11,1.27,15.14,1,0
2025-02-27,1605.T,1822.5,1.05,57.73,0.76,20.62,0.98,3,3.23,41.12,0.7,-1.95,14.43,1,1
2025-03-13,1605.T,1905.0,4.11,65.84,0.97,15.27,0.99,3,9.31,112.3,0.89,-5.58,17.47,0,1
2025-03-28,1605.T,2028.4,6.4,86.92,0.92,16.46,1.02,4,12.48,70.6,-0.14,-2.97,18.3,1,0
2025-04-11,1605.T,1702.1,-10.2,31.01,1.19,79.29,1.02,4,-38.28,-73.25,-3.38,-8.71,56.52,0,1
2025-04-25,1605.T,1743.3,-4.25,60.44,0.71,25.65,0.99,4,3.79,-26.63,0.33,-3.81,57.77,0,1
2025-05-14,1605.T,1847.5,6.48,70.93,1.46,17.33,0.95,2,16.42,113.07,1.27,13.53,13.92,2,1
2025-05-28,1605.T,1838.3,2.98,69.97,0.67,18.71,0.98,2,6.54,62.5,0.81,5.65,11.56,2,1
2025-06-11,1605.T,1950.6,5.63,82.56,0.97,13.31,1.02,2,8.38,97.73,0.57,0.77,13.17,1,1
2025-06-25,1605.T,1936.7,0.25,56.35,0.98,43.09,1.05,2,-7.52,2.88,0.1,3.23,14.16,2,1
2025-07-09,1605.T,2067.1,3.98,49.93,0.79,20.66,1.05,2,-0.32,69.69,0.56,3.64,13.46,2,0
2025-07-24,1605.T,2052.8,2.02,58.09,1.12,12.76,1.03,3,-3.46,49.01,0.89,7.41,16.71,2,1
2025-08-07,1605.T,2154.2,4.76,72.48,0.85,22.92,1.02,3,5.36,114.17,-0.69,3.11,17.18,2,1
2025-08-22,1605.T,2389.9,10.22,73.64,0.98,39.1,1.04,4,13.93,86.27,0.67,1.93,18.16,1,1
2025-09-05,1605.T,2564.1,9.56,85.53,0.67,24.58,1.07,4,7.99,74.82,1.34,4.77,18.07,2,1
2025-09-22,1605.T,2596.1,4.04,64.84,0.59,16.68,1.08,0,-10.83,48.61,-0.4,6.71,13.39,2,1
2025-10-07,1605.T,2664.0,2.41,54.87,1.05,32.12,1.07,1,-15.12,53.93,1.36,11.47,20.27,2,0
2025-10-22,1605.T,2684.1,1.67,56.9,0.93,30.21,1.04,2,-8.29,44.98,-0.39,8.38,26.94,2,1
2025-11-06,1605.T,2850.5,5.37,67.05,0.81,28.43,1.03,3,4.78,80.56,0.33,6.12,27.63,2,1
2025-11-20,1605.T,3085.2,8.17,72.66,0.81,36.24,1.04,3,12.86,77.22,1.14,1.05,26.82,1,1
2025-12-05,1605.T,3122.6,2.93,49.85,0.93,29.88,1.06,4,-15.35,28.97,-0.0,-0.77,24.75,1,0
2025-12-19,1605.T,3099.9,-1.1,42.83,1.48,21.32,1.06,4,-24.76,-26.25,-0.19,-0.64,20.37,1,1
2026-01-07,1605.T,3020.0,-3.26,35.93,2.95,32.25,1.03,2,-12.02,-122.33,-0.6,2.91,18.0,1,1
2026-01-22,1605.T,3222.0,2.63,58.7,0.74,26.55,1.01,3,3.51,62.18,1.48,8.45,21.38,2,1
2026-02-05,1605.T,3558.0,9.48,78.76,1.0,30.98,1.02,3,29.19,105.06,1.52,3.57,24.09,2,1
2026-02-20,1605.T,3677.0,6.11,57.44,1.42,79.57,1.05,4,-4.41,46.42,0.22,5.84,24.67,2,1
2023-05-26,1662.T,776.5,-1.88,41.83,0.66,34.16,1.0,4,0.79,-38.74,-0.68,8.02,11.48,2,0
2023-06-09,1662.T,781.0,0.22,55.56,0.71,31.42,0.98,4,2.79,4.22,-0.45,9.79,16.88,2,0
2023-06-23,1662.T,756.8,-1.88,40.98,0.88,17.24,0.98,4,-0.36,-53.19,-0.35,6.03,19.08,2,1
2023-07-07,1662.T,781.0,0.91,64.29,0.93,13.74,0.99,4,2.44,37.25,-0.46,0.38,17.44,1,1
2023-07-24,1662.T,849.0,7.98,85.57,1.41,17.82,1.01,0,6.79,131.32,0.74,-0.25,16.61,1,1
2023-08-07,1662.T,902.8,8.37,80.58,0.67,27.95,1.04,0,4.64,75.94,0.2,-0.41,16.05,1,0
2023-08-22,1662.T,842.8,-1.92,39.48,0.53,40.64,1.05,1,-8.31,-27.37,0.11,-2.58,15.27,1,1
2023-09-05,1662.T,901.0,4.26,71.74,0.87,21.28,1.03,1,4.9,67.14,0.2,2.43,14.63,1,1
2023-09-20,1662.T,1024.6,13.24,84.95,1.74,31.87,1.03,2,13.15,80.6,0.51,3.66,14.97,2,0
2023-10-04,1662.T,915.4,-5.74,37.06,1.12,47.79,1.06,2,-14.4,-44.09,0.19,-7.6,15.99,0,0
2023-10-19,1662.T,968.5,-1.6,36.64,0.64,63.27,1.06,3,-2.74,-15.95,-1.12,-4.82,21.7,0,1
2023-11-02,1662.T,941.0,-1.3,50.88,0.82,28.2,1.01,3,-2.46,-15.4,1.75,4.66,22.11,2,0
2023-11-17,1662.T,1008.7,5.4,60.17,0.78,70.61,0.99,4,9.3,69.28,-2.76,6.86,19.99,2,1
2023-12-04,1662.T,1017.9,2.67,55.56,0.46,23.12,1.01,0,0.49,24.51,-0.17,4.01,15.23,2,0
2023-12-18,1662.T,933.7,-6.75,20.19,0.71,30.18,1.03,0,-11.39,-78.92,-0.0,-2.46,15.19,1,1
2024-01-04,1662.T,1012.4,3.71,68.04,1.87,33.03,1.0,3,5.38,45.91,0.76,0.17,17.93,1,1
2024-01-19,1662.T,1054.5,6.83,71.77,0.83,24.75,0.99,4,7.39,73.69,1.4,9.78,15.54,2,1
2024-02-02,1662.T,1102.1,4.92,61.17,0.91,24.77,1.03,4,1.76,48.76,0.0,8.62,15.32,2,0
2024-02-19,1662.T,1135.1,4.41,48.39,0.92,37.28,1.06,0,-1.58,86.68,1.15,6.97,16.41,2,0
2024-03-05,1662.T,1102.1,-0.09,63.46,0.76,17.15,1.04,1,-2.43,-2.08,-0.49,10.9,16.0,2,1
2024-03-19,1662.T,1221.1,8.65,71.33,1.39,35.75,1.02,1,7.89,126.86,1.54,3.99,17.18,2,1
2024-04-03,1662.T,1298.1,9.06,79.58,1.25,27.65,1.04,2,4.45,77.15,1.48,-1.61,18.44,1,1
2024-04-17,1662.T,1281.2,1.03,49.38,1.0,35.84,1.07,2,-4.18,11.28,-0.71,-5.1,17.57,0,0
2024-05-02,1662.T,1245.5,-2.97,30.3,0.6,24.13,1.05,3,-10.87,-54.67,-0.75,-3.08,21.12,0,1
2024-05-20,1662.T,1298.1,2.05,67.92,0.94,24.82,1.02,0,1.17,36.42,0.74,2.92,19.56,1,0
2024-06-03,1662.T,1253.1,0.13,46.4,0.85,21.36,0.99,0,-1.8,4.65,0.61,1.8,15.07,1,0
2024-06-17,1662.T,1192.9,-3.31,40.32,0.99,28.84,0.98,0,-0.28,-65.19,0.0,-2.48,14.04,1,1
2024-07-01,1662.T,1217.4,0.63,49.33,1.13,13.42,0.98,0,4.42,16.74,0.15,1.82,11.99,1,1
2024-07-16,1662.T,1217.4,0.55,54.76,0.94,20.77,0.99,1,0.2,17.46,0.47,8.33,14.75,2,0
2024-07-30,1662.T,1146.0,-4.14,32.61,0.8,22.22,0.99,1,-6.06,-68.82,-0.49,-2.79,22.56,1,0
2024-08-14,1662.T,1061.4,-6.17,39.32,0.78,81.15,0.97,2,-4.04,-48.48,-0.71,-11.71,66.48,0,1
2024-08-28,1662.T,1104.6,1.65,72.62,0.34,20.92,0.95,2,10.28,18.79,-0.84,-0.4,66.81,1,0
2024-09-11,1662.T,948.7,-10.24,21.43,1.32,27.3,0.95,2,-10.15,-130.6,-1.71,-2.26,24.18,1,1
2024-09-27,1662.T,1019.1,-1.1,50.83,1.55,14.97,0.97,4,7.19,-11.03,-0.75,3.8,27.16,2,0
2024-10-11,1662.T,1116.2,7.86,73.24,0.66,47.9,0.98,4,13.11,64.17,2.16,11.19,30.16,2,0
2024-10-28,1662.T,1068.1,-0.64,14.6,0.54,16.39,1.02,0,-5.26,-7.25,-0.9,-3.07,26.04,0,1
2024-11-12,1662.T,1071.0,-2.15,43.52,1.04,25.5,1.03,1,-3.68,-50.31,0.09,-0.58,19.19,1,1
2024-11-26,1662.T,1035.4,-3.29,37.71,0.71,26.44,1.01,1,-3.83,-84.02,-1.37,-0.42,18.29,1,1
2024-12-10,1662.T,1053.7,-0.16,50.98,0.66,15.47,0.98,1,2.03,-4.56,1.56,-0.02,13.89,1,1
2024-12-24,1662.T,1069.1,2.01,56.03,0.85,16.46,0.98,1,2.17,95.85,0.09,1.55,12.22,1,1
2025-01-14,1662.T,1116.2,4.01,73.78,1.36,24.83,1.0,1,4.2,72.59,2.64,-2.27,16.96,1,0
2025-01-28,1662.T,1050.8,-3.31,22.58,1.56,13.46,1.02,1,-7.43,-62.97,-1.26,-0.05,18.04,1,1
2025-02-12,1662.T,1122.9,3.7,65.62,4.33,27.44,1.01,2,3.08,67.77,1.8,1.27,15.14,1,0
2025-02-27,1662.T,1078.7,0.73,58.43,0.61,17.27,0.99,3,0.42,21.9,0.18,-1.95,14.43,1,1
2025-03-13,1662.T,1146.9,4.76,78.81,0.86,12.04,1.0,3,5.47,94.36,-0.08,-5.58,17.47,0,1
2025-03-28,1662.T,1173.2,3.03,67.25,1.38,19.88,1.03,4,1.28,37.79,-0.08,-2.97,18.3,1,0
2025-04-11,1662.T,985.1,-11.87,28.21,0.82,77.8,1.02,4,-22.83,-76.7,-1.78,-8.71,56.52,0,1
2025-04-25,1662.T,1016.6,-3.87,64.51,0.64,21.22,0.97,4,3.87,-23.37,-0.2,-3.81,57.77,0,1
2025-05-14,1662.T,1014.6,0.45,51.35,2.08,28.25,0.94,2,6.35,7.45,-0.85,13.53,13.92,2,0
2025-05-28,1662.T,980.1,-3.01,37.19,1.24,19.55,0.96,2,-2.06,-60.77,1.31,5.65,11.56,2,1
2025-06-11,1662.T,1003.8,0.64,60.95,0.78,16.7,0.99,2,3.52,12.12,-0.6,0.77,13.17,1,1
2025-06-25,1662.T,992.0,-0.98,53.27,1.06,38.71,0.99,2,-0.47,-16.96,0.0,3.23,14.16,2,1
2025-07-09,1662.T,1036.3,2.23,45.41,0.64,17.27,1.0,2,1.58,44.76,0.58,3.64,13.46,2,1
2025-07-24,1662.T,1048.1,2.58,59.17,0.99,13.62,1.01,3,1.75,69.71,0.09,7.41,16.71,2,1
2025-08-07,1662.T,1125.0,7.57,79.89,3.82,33.2,1.02,3,4.52,150.26,-0.0,3.11,17.18,2,1
2025-08-22,1662.T,1171.3,7.03,66.27,0.58,28.25,1.03,4,2.92,76.82,0.69,1.93,18.16,1,1
2025-09-05,1662.T,1225.4,6.06,89.92,0.59,15.33,1.06,4,2.0,71.43,-0.08,4.77,18.07,2,1
2025-09-22,1662.T,1296.4,7.6,74.41,2.28,27.26,1.06,0,2.21,113.98,0.0,6.71,13.39,2,0
2025-10-07,1662.T,1314.0,4.54,65.69,0.76,26.99,1.06,1,-3.03,69.91,0.69,11.47,20.27,2,0
2025-10-22,1662.T,1270.0,-0.38,49.24,0.53,43.03,1.04,2,-7.21,-6.89,0.0,8.38,26.94,2,1
2025-11-06,1662.T,1295.0,1.1,59.45,0.58,34.75,1.02,3,-1.39,20.08,0.7,6.12,27.63,2,1
2025-11-20,1662.T,1376.0,5.08,68.49,0.71,29.55,1.02,3,4.07,76.96,1.33,1.05,26.82,1,1
2025-12-05,1662.T,1426.0,4.65,64.66,0.64,21.94,1.03,4,0.99,62.91,0.21,-0.77,24.75,1,0
2025-12-19,1662.T,1562.0,10.49,68.69,6.13,65.6,1.05,4,6.86,150.92,1.57,-0.64,20.37,1,0
2026-01-07,1662.T,1598.0,7.75,66.81,1.79,29.0,1.05,2,7.88,73.51,0.92,2.91,18.0,1,1
2026-01-22,1662.T,1892.0,13.07,67.55,0.6,91.31,1.09,3,7.28,52.41,1.44,8.45,21.38,2,0
2026-02-05,1662.T,2016.0,9.4,72.15,0.52,27.72,1.12,3,-4.79,55.19,0.4,3.57,24.09,2,1
2026-02-20,1662.T,2357.0,16.02,76.83,0.77,68.87,1.12,4,16.02,93.86,1.41,5.84,24.67,2,0
2023-05-26,1663.T,2221.3,-0.44,46.6,1.23,42.1,1.04,4,1.48,-5.05,0.3,8.02,11.48,2,0
2023-06-09,1663.T,2149.6,-0.24,48.13,0.84,35.29,0.99,4,0.93,-3.67,0.18,9.79,16.88,2,1
2023-06-23,1663.T,2177.3,-0.74,55.06,1.23,34.77,0.99,4,0.75,-10.19,0.04,6.03,19.08,2,0
2023-07-07,1663.T,2187.8,-1.26,34.72,0.69,30.08,1.01,4,-3.49,-22.04,-1.92,0.38,17.44,1,0
2023-07-24,1663.T,2192.6,-0.41,39.14,0.69,23.8,1.01,0,2.83,-8.85,0.43,-0.25,16.61,1,1
2023-08-07,1663.T,2449.7,10.19,71.0,2.86,49.88,1.01,0,20.78,145.7,7.46,-0.41,16.05,1,0
2023-08-22,1663.T,2252.3,-1.04,45.06,0.58,35.14,1.01,1,-17.9,-12.97,0.3,-2.58,15.27,1,1
2023-09-05,1663.T,2381.3,2.23,67.67,0.66,24.57,1.03,1,8.82,34.87,-0.44,2.43,14.63,1,1
2023-09-20,1663.T,2495.0,6.39,61.18,1.75,41.14,1.02,2,15.93,83.78,0.07,3.66,14.97,2,0
2023-10-04,1663.T,2443.0,0.46,54.1,1.25,34.78,1.03,2,-3.09,7.79,-1.7,-7.6,15.99,0,1
2023-10-19,1663.T,2363.1,-4.59,36.69,1.01,42.24,1.03,3,-16.39,-95.59,-1.3,-4.82,21.7,0,0
2023-11-02,1663.T,2296.6,-4.82,24.88,0.74,21.1,1.01,3,-14.0,-54.75,2.09,4.66,22.11,2,1
2023-11-17,1663.T,2113.7,-7.98,32.55,0.76,41.46,0.97,4,-15.86,-83.2,-1.69,6.86,19.99,2,0
2023-12-04,1663.T,2070.3,-5.17,27.86,0.91,14.13,0.94,0,1.9,-63.18,-0.09,4.01,15.23,2,0
2023-12-18,1663.T,1967.3,-5.11,34.5,0.72,30.55,0.93,0,1.08,-72.18,-1.31,-2.46,15.19,1,1
2024-01-04,1663.T,2226.6,8.58,73.06,1.4,26.05,0.96,3,33.03,127.0,0.18,0.17,17.93,1,0
2024-01-19,1663.T,2160.5,2.5,61.71,0.46,19.09,0.99,4,2.38,27.22,-0.04,9.78,15.54,2,1
2024-02-02,1663.T,2198.4,0.41,42.38,0.96,14.43,1.03,4,-3.9,11.35,0.8,8.62,15.32,2,1
2024-02-19,1663.T,2429.8,8.03,65.4,1.06,46.33,1.04,0,12.89,106.32,0.7,6.97,16.41,2,0
2024-03-05,1663.T,2323.8,1.28,41.1,0.54,30.13,1.03,1,-6.45,19.52,-0.42,10.9,16.0,2,1
2024-03-19,1663.T,2494.9,5.0,62.07,0.73,57.0,1.03,1,8.16,73.73,0.52,3.99,17.18,2,1
2024-04-03,1663.T,2926.6,12.29,69.55,1.19,64.61,1.07,2,27.11,56.48,-1.64,-1.61,18.44,1,1
2024-04-17,1663.T,3125.9,8.0,51.42,0.8,56.11,1.11,2,-0.75,43.13,0.78,-5.1,17.57,0,1
2024-05-02,1663.T,3257.2,3.6,53.88,0.47,35.13,1.12,3,-17.51,42.36,1.04,-3.08,21.12,0,0
2024-05-20,1663.T,3339.9,3.25,58.79,0.95,47.94,1.08,0,-11.44,73.1,-0.15,2.92,19.56,1,1
2024-06-03,1663.T,3723.9,9.3,73.31,1.41,59.32,1.06,0,23.14,71.4,0.64,1.8,15.07,1,0
2024-06-17,1663.T,4054.5,11.69,58.28,1.65,66.9,1.07,0,18.15,85.68,1.68,-2.48,14.04,1,0
2024-07-01,1663.T,3529.0,-4.43,37.12,0.66,76.64,1.05,0,-26.52,-46.09,0.39,1.82,11.99,1,0
2024-07-16,1663.T,3602.4,-0.19,54.12,0.53,23.21,1.02,1,-4.56,-1.76,0.14,8.33,14.75,2,0
2024-07-30,1663.T,3314.0,-4.37,36.03,0.58,34.31,0.97,1,-19.13,-56.67,0.15,-2.79,22.56,1,0
2024-08-14,1663.T,3343.3,1.29,53.05,0.65,133.46,0.95,2,24.36,9.72,-1.32,-11.71,66.48,0,0
2024-08-28,1663.T,3274.9,1.55,57.67,0.5,35.92,0.96,2,16.7,15.37,-0.73,-0.4,66.81,1,1
2024-09-11,1663.T,3094.0,-5.43,40.0,0.97,35.15,0.99,2,-19.93,-88.07,-1.38,-2.26,24.18,1,1
2024-09-27,1663.T,3309.1,1.33,53.85,1.42,29.59,1.0,4,9.86,26.73,1.35,3.8,27.16,2,0
2024-10-11,1663.T,3294.4,1.23,48.82,0.46,62.83,1.0,4,8.51,24.58,0.59,11.19,30.16,2,0
2024-10-28,1663.T,3089.1,-4.7,13.54,0.5,16.62,0.99,0,-25.63,-73.53,-0.64,-3.07,26.04,0,1
2024-11-12,1663.T,3025.6,-4.31,39.82,1.46,25.8,0.98,1,-6.94,-51.66,1.63,-0.58,19.19,1,0
2024-11-26,1663.T,3010.9,0.23,49.34,4.01,46.95,0.96,1,10.78,3.8,6.4,-0.42,18.29,1,1
2024-12-10,1663.T,3079.3,1.42,57.94,0.85,36.59,0.97,1,12.44,16.59,0.0,-0.02,13.89,1,0
2024-12-24,1663.T,3128.2,1.78,47.17,1.12,40.37,1.0,1,1.85,25.5,-0.0,1.55,12.22,1,1
2025-01-14,1663.T,3507.0,7.63,70.04,0.68,54.83,1.04,1,21.55,48.51,0.28,-2.27,16.96,1,0
2025-01-28,1663.T,3197.1,-4.82,16.9,0.58,14.48,1.05,1,-45.41,-36.68,-0.0,-0.05,18.04,1,0
2025-02-12,1663.T,3088.9,-6.55,29.91,1.03,23.93,1.02,2,-27.07,-62.96,0.16,1.27,15.14,1,1
2025-02-27,1663.T,3167.6,-0.67,50.96,0.43,59.03,0.98,3,4.24,-12.19,-0.31,-1.95,14.43,1,0
2025-03-13,1663.T,3172.6,0.36,50.6,0.57,21.0,0.97,3,3.96,7.51,0.47,-5.58,17.47,0,1
2025-03-28,1663.T,3079.1,-3.02,39.81,0.95,23.18,0.99,4,-7.22,-105.91,-0.31,-2.97,18.3,1,0
2025-04-11,1663.T,2546.9,-14.31,24.82,1.44,81.29,0.97,4,-50.55,-71.58,-1.81,-8.71,56.52,0,1
2025-04-25,1663.T,2685.6,-2.11,70.97,0.92,26.76,0.93,4,33.91,-11.37,-0.04,-3.81,57.77,0,1
2025-05-14,1663.T,2951.2,11.12,73.67,5.19,36.55,0.92,2,43.63,108.78,7.78,13.53,13.92,2,0
2025-05-28,1663.T,2850.9,1.88,59.47,0.79,10.46,0.99,2,3.43,26.85,0.28,5.65,11.56,2,1
2025-06-11,1663.T,2900.1,0.88,52.88,1.44,19.57,1.04,2,-6.1,28.67,-0.21,0.77,13.17,1,1
2025-06-25,1663.T,2812.5,-2.74,41.85,0.71,21.84,1.03,2,-13.75,-82.06,0.14,3.23,14.16,2,1
2025-07-09,1663.T,2805.3,-1.39,29.89,1.06,20.79,1.0,2,-8.82,-24.72,0.47,3.64,13.46,2,1
2025-07-24,1663.T,2840.1,1.62,62.31,0.67,19.44,0.98,3,8.82,36.07,-0.0,7.41,16.71,2,1
2025-08-07,1663.T,3030.5,7.27,79.6,1.22,18.54,0.99,3,24.3,117.18,-1.16,3.11,17.18,2,1
2025-08-22,1663.T,3313.2,9.84,81.77,0.39,30.77,1.03,4,21.25,72.75,0.3,1.93,18.16,1,0
2025-09-05,1663.T,3209.1,0.77,41.07,0.34,26.24,1.07,4,-22.41,9.22,0.62,4.77,18.07,2,0
2025-09-22,1663.T,3189.2,-0.78,54.76,1.29,19.71,1.05,0,-16.77,-17.08,0.8,6.71,13.39,2,0
2025-10-07,1663.T,3397.6,6.83,66.67,2.7,53.85,1.01,1,16.51,133.36,0.15,11.47,20.27,2,0
2025-10-22,1663.T,3263.6,1.68,60.59,0.44,38.32,1.0,2,3.01,28.32,-0.3,8.38,26.94,2,1
2025-11-06,1663.T,3501.7,5.1,63.33,0.69,32.32,1.02,3,13.62,57.07,0.28,6.12,27.63,2,1
2025-11-20,1663.T,3462.0,0.52,50.84,0.72,67.02,1.04,3,-23.22,7.57,1.62,1.05,26.82,1,0
2025-12-05,1663.T,3501.7,0.43,59.13,1.05,38.19,1.03,4,-7.82,8.07,0.43,-0.77,24.75,1,1
2025-12-19,1663.T,3591.0,3.46,57.98,1.26,24.84,1.01,4,4.94,83.25,0.28,-0.64,20.37,1,1
2026-01-07,1663.T,3790.0,5.23,65.17,0.89,32.36,1.02,2,14.84,62.9,-1.31,2.91,18.0,1,1
2026-01-22,1663.T,4215.0,9.58,64.02,0.91,40.91,1.05,3,28.53,74.86,0.58,8.45,21.38,2,0
2026-02-05,1663.T,4325.0,5.73,64.67,1.0,22.98,1.07,3,-2.05,58.67,0.0,3.57,24.09,2,0
2026-02-20,1663.T,5170.0,15.41,76.19,0.98,52.87,1.09,4,55.12,95.73,-0.76,5.84,24.67,2,1
2023-05-26,1719.T,903.4,8.34,74.58,0.7,27.35,1.06,4,3.58,55.58,0.29,8.02,11.48,2,1
2023-06-09,1719.T,931.5,4.97,53.33,1.43,18.45,1.08,4,-3.25,56.86,0.78,9.79,16.88,2,1
2023-06-23,1719.T,920.1,0.05,52.67,1.49,22.6,1.07,4,-4.35,1.45,-0.75,6.03,19.08,2,1
2023-07-07,1719.T,936.8,0.34,47.37,1.11,15.44,1.04,4,-3.07,10.93,-0.75,0.38,17.44,1,0
2023-07-24,1719.T,971.1,3.42,56.76,0.59,16.58,1.01,0,1.09,123.87,1.1,-0.25,16.61,1,1
2023-08-07,1719.T,994.9,3.23,73.76,0.94,15.82,1.02,0,1.56,50.58,-0.53,-0.41,16.05,1,0
2023-08-22,1719.T,1015.1,1.76,50.38,0.8,18.13,1.03,1,-2.05,30.54,0.35,-2.58,15.27,1,1
2023-09-05,1719.T,1074.0,4.63,62.94,1.06,13.95,1.04,1,2.69,106.57,0.24,2.43,14.63,1,1
2023-09-20,1719.T,1110.1,4.62,80.3,1.37,11.77,1.04,2,1.69,71.38,0.55,3.66,14.97,2,0
2023-10-04,1719.T,983.8,-8.43,24.83,1.3,25.97,1.03,2,-13.68,-149.23,-1.94,-7.6,15.99,0,1
2023-10-19,1719.T,1010.8,-4.11,35.39,0.34,29.35,1.01,3,-3.98,-54.95,-1.07,-4.82,21.7,0,1
2023-11-02,1719.T,1046.9,1.48,58.33,0.96,16.71,0.98,3,4.35,36.49,0.93,4.66,22.11,2,0
2023-11-17,1719.T,990.1,-2.07,38.87,0.89,38.09,0.97,4,-3.82,-32.83,0.28,6.86,19.99,2,1
2023-12-04,1719.T,1001.8,0.14,62.03,0.73,19.56,0.98,0,3.05,2.3,-0.09,4.01,15.23,2,0
2023-12-18,1719.T,973.0,-1.3,40.71,1.27,14.11,0.98,0,-0.64,-44.86,-0.18,-2.46,15.19,1,1
2024-01-04,1719.T,1029.8,4.48,69.75,2.07,16.39,0.99,3,6.25,149.36,2.51,0.17,17.93,1,1
2024-01-19,1719.T,1064.0,4.59,79.17,0.93,16.78,1.01,4,3.58,49.81,1.01,9.78,15.54,2,1
2024-02-02,1719.T,1083.9,2.84,51.37,0.83,17.7,1.03,4,-0.44,47.77,0.17,8.62,15.32,2,1
2024-02-19,1719.T,1117.2,3.64,66.32,0.96,28.89,1.04,0,-1.52,95.21,0.33,6.97,16.41,2,0
2024-03-05,1719.T,1106.4,0.97,58.08,0.6,16.41,1.03,1,-1.21,28.9,0.16,10.9,16.0,2,1
2024-03-19,1719.T,1110.0,1.01,47.21,0.89,22.27,1.01,1,-1.48,39.83,0.08,3.99,17.18,2,0
2024-04-03,1719.T,1082.9,-1.88,49.97,0.79,23.28,1.01,2,-4.59,-66.81,0.17,-1.61,18.44,1,1
